filename	TRACE	MPKBr_1K	MPKBr_10K	MPKBr_100K	MPKBr_1M	MPKBr_10M	NUM_INSTRUCTIONS	NUM_BR	NUM_UNCOND_BR	NUM_CONDITIONAL_BR	NUM_MISPREDICTIONS	MISPRED_PER_1K_INST	MPKBr_30M	MPKBr_60M	MPKBr_100M	MPKBr_300M	MPKBr_600M	MPKBr_1B	trace	trace_category	tableCount	logTableSize	weightBit	speed
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_MOBILE-60.bt9.trace.res	../traces/SHORT_MOBILE-60.bt9.trace.gz	103	104.2	70.93	46.049	56.7028	110000000	18496113	2415083	16081030	1069831	9.725736	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-60	SHORT_MOBILE	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_MOBILE-61.bt9.trace.res	../traces/SHORT_MOBILE-61.bt9.trace.gz	94	42.1	67.99	29.781	39.6721	172842062	32830844	13757651	19073193	1806818	10.453578	58.3038	NA	NA	NA	NA	NA	SHORT_MOBILE-61	SHORT_MOBILE	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_MOBILE-7.bt9.trace.res	../traces/SHORT_MOBILE-7.bt9.trace.gz	245	62	86.96	96.902	75.6082	140479767	26276670	2016522	24260148	1925101	13.70376	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-7	SHORT_MOBILE	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_MOBILE-8.bt9.trace.res	../traces/SHORT_MOBILE-8.bt9.trace.gz	175	39.2	20.39	16.004	14.9861	154558316	17182905	5750652	11432253	255921	1.655822	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-8	SHORT_MOBILE	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_MOBILE-9.bt9.trace.res	../traces/SHORT_MOBILE-9.bt9.trace.gz	81	17.5	26.65	24.365	23.8038	642168792	29269647	54105	29215542	695644	1.083273	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-9	SHORT_MOBILE	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-1.bt9.trace.res	../traces/SHORT_SERVER-1.bt9.trace.gz	113	120.1	46.76	96.419	105.4949	1283891318	230692527	67816063	162876464	23466926	18.277969	97.6611	95.19235	98.55074	NA	NA	NA	SHORT_SERVER-1	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-10.bt9.trace.res	../traces/SHORT_SERVER-10.bt9.trace.gz	137	45.1	11.63	5.599	NA	209999900	9719858	1367409	8352449	29503	0.140491	NA	NA	NA	NA	NA	NA	SHORT_SERVER-10	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-100.bt9.trace.res	../traces/SHORT_SERVER-100.bt9.trace.gz	196	93.7	70.48	89.206	97.6763	209999900	44409084	6587925	37821159	4542837	21.632567	93.1236	NA	NA	NA	NA	NA	SHORT_SERVER-100	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-101.bt9.trace.res	../traces/SHORT_SERVER-101.bt9.trace.gz	104	54.6	31.61	27.932	26.8659	209999900	44679100	12491139	32187961	1356945	6.461646	27.261933	NA	NA	NA	NA	NA	SHORT_SERVER-101	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-102.bt9.trace.res	../traces/SHORT_SERVER-102.bt9.trace.gz	148	27.6	9.6	6.497	5.8783	209999900	47481917	227698	47254219	270496	1.288077	5.711867	NA	NA	NA	NA	NA	SHORT_SERVER-102	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-103.bt9.trace.res	../traces/SHORT_SERVER-103.bt9.trace.gz	1	22.1	10.23	4.909	9.3443	209999900	19785204	2212028	17573176	205504	0.978591	NA	NA	NA	NA	NA	NA	SHORT_SERVER-103	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-104.bt9.trace.res	../traces/SHORT_SERVER-104.bt9.trace.gz	36	74.4	29.95	15.709	42.6989	209999900	57527745	2873117	54654628	2705907	12.885278	46.375133	NA	NA	NA	NA	NA	SHORT_SERVER-104	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-105.bt9.trace.res	../traces/SHORT_SERVER-105.bt9.trace.gz	136	108.8	55.29	117.171	121.8293	209999900	47387679	1724021	45663658	5808247	27.658332	122.3392	NA	NA	NA	NA	NA	SHORT_SERVER-105	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-106.bt9.trace.res	../traces/SHORT_SERVER-106.bt9.trace.gz	90	79.1	54.22	57.907	66.4748	209999900	45061286	9754304	35306982	2780178	13.238949	69.924033	NA	NA	NA	NA	NA	SHORT_SERVER-106	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-107.bt9.trace.res	../traces/SHORT_SERVER-107.bt9.trace.gz	2	3.2	2.63	3.702	2.7574	209999900	35315000	3751805	31563195	73254	0.348829	2.129233	NA	NA	NA	NA	NA	SHORT_SERVER-107	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-108.bt9.trace.res	../traces/SHORT_SERVER-108.bt9.trace.gz	189	140.6	158.3	152.473	152.8024	209999900	46358811	7602571	38756240	7084483	33.735649	152.8799	NA	NA	NA	NA	NA	SHORT_SERVER-108	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-109.bt9.trace.res	../traces/SHORT_SERVER-109.bt9.trace.gz	126	118.7	127.23	129.333	88.8426	209999900	43022243	5956442	37065801	2518348	11.992139	62.451	NA	NA	NA	NA	NA	SHORT_SERVER-109	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-11.bt9.trace.res	../traces/SHORT_SERVER-11.bt9.trace.gz	156	109.4	103.55	63.055	NA	69999900	2084055	334350	1749705	132427	1.891817	NA	NA	NA	NA	NA	NA	SHORT_SERVER-11	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-110.bt9.trace.res	../traces/SHORT_SERVER-110.bt9.trace.gz	2	0.2	13.55	21.48	13.3195	209999900	42235697	6607011	35628686	913128	4.348231	12.408233	NA	NA	NA	NA	NA	SHORT_SERVER-110	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-111.bt9.trace.res	../traces/SHORT_SERVER-111.bt9.trace.gz	233	134.2	86.38	81.666	130.7294	209999900	46158955	7928516	38230439	5451380	25.958965	129.364367	NA	NA	NA	NA	NA	SHORT_SERVER-111	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-112.bt9.trace.res	../traces/SHORT_SERVER-112.bt9.trace.gz	118	67.2	93.54	96.177	64.4293	209999900	48482924	9738133	38744791	5427155	25.843608	104.052733	NA	NA	NA	NA	NA	SHORT_SERVER-112	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-113.bt9.trace.res	../traces/SHORT_SERVER-113.bt9.trace.gz	123	26	27.82	52.834	45.9107	209999900	45102179	7790819	37311360	4689332	22.330163	85.9407	NA	NA	NA	NA	NA	SHORT_SERVER-113	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-114.bt9.trace.res	../traces/SHORT_SERVER-114.bt9.trace.gz	26	10	8.29	7.273	5.7021	209999900	42997480	8496661	34500819	2266773	10.794162	32.202667	NA	NA	NA	NA	NA	SHORT_SERVER-114	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-115.bt9.trace.res	../traces/SHORT_SERVER-115.bt9.trace.gz	233	161.5	233.8	206.104	141.1931	209999900	38607470	1862807	36744663	5959863	28.380314	152.3036	NA	NA	NA	NA	NA	SHORT_SERVER-115	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-116.bt9.trace.res	../traces/SHORT_SERVER-116.bt9.trace.gz	195	175.2	228.44	240.565	243.5699	209999900	35845207	3146743	32698464	8161734	38.865419	230.116533	NA	NA	NA	NA	NA	SHORT_SERVER-116	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-117.bt9.trace.res	../traces/SHORT_SERVER-117.bt9.trace.gz	250	225.1	239.25	239.858	232.097	209999900	36543158	3166241	33376917	7317299	34.844298	193.4023	NA	NA	NA	NA	NA	SHORT_SERVER-117	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-118.bt9.trace.res	../traces/SHORT_SERVER-118.bt9.trace.gz	230	206.2	245.73	257.971	261.5802	209999900	30518537	3000951	27517586	8000267	38.096528	261.9163	NA	NA	NA	NA	NA	SHORT_SERVER-118	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-119.bt9.trace.res	../traces/SHORT_SERVER-119.bt9.trace.gz	201	200.6	154.4	187.616	164.2801	209999900	39612481	2375036	37237445	6570184	31.286605	169.507867	NA	NA	NA	NA	NA	SHORT_SERVER-119	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-12.bt9.trace.res	../traces/SHORT_SERVER-12.bt9.trace.gz	87	24.5	6.26	5.81	NA	209999900	1932687	340832	1591855	8407	0.040033	NA	NA	NA	NA	NA	NA	SHORT_SERVER-12	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-120.bt9.trace.res	../traces/SHORT_SERVER-120.bt9.trace.gz	253	212.7	238.97	212.867	210.5973	209999900	36340527	3122595	33217932	7726094	36.790941	212.2291	NA	NA	NA	NA	NA	SHORT_SERVER-120	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-121.bt9.trace.res	../traces/SHORT_SERVER-121.bt9.trace.gz	106	30.1	43.03	34.06	31.099	209999900	18382127	5410472	12971655	608581	2.898006	NA	NA	NA	NA	NA	NA	SHORT_SERVER-121	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-122.bt9.trace.res	../traces/SHORT_SERVER-122.bt9.trace.gz	73	91.8	67.96	19.243	47.2791	209999900	20012811	5816090	14196721	753149	3.586426	NA	NA	NA	NA	NA	NA	SHORT_SERVER-122	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-123.bt9.trace.res	../traces/SHORT_SERVER-123.bt9.trace.gz	148	70.5	46.19	24.285	24.7435	209999900	16717997	5538045	11179952	441786	2.103744	NA	NA	NA	NA	NA	NA	SHORT_SERVER-123	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-124.bt9.trace.res	../traces/SHORT_SERVER-124.bt9.trace.gz	90	13.8	7.16	6.054	NA	209999900	8722586	324487	8398099	53044	0.252591	NA	NA	NA	NA	NA	NA	SHORT_SERVER-124	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-125.bt9.trace.res	../traces/SHORT_SERVER-125.bt9.trace.gz	15	33.8	11.8	18.6	NA	209999900	9616504	411513	9204991	180062	0.857439	NA	NA	NA	NA	NA	NA	SHORT_SERVER-125	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-126.bt9.trace.res	../traces/SHORT_SERVER-126.bt9.trace.gz	1	29.5	4.05	1.039	0.7167	209999900	48373414	886118	47487296	22581	0.107529	0.495767	NA	NA	NA	NA	NA	SHORT_SERVER-126	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-127.bt9.trace.res	../traces/SHORT_SERVER-127.bt9.trace.gz	167	20.1	6.24	2.261	1.5112	209999900	47621306	935999	46685307	99003	0.471443	1.612	NA	NA	NA	NA	NA	SHORT_SERVER-127	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-128.bt9.trace.res	../traces/SHORT_SERVER-128.bt9.trace.gz	113	68.8	103.96	99.892	91.4398	209999900	52002908	3180729	48822179	4705149	22.405482	87.7171	NA	NA	NA	NA	NA	SHORT_SERVER-128	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-129.bt9.trace.res	../traces/SHORT_SERVER-129.bt9.trace.gz	56	49.6	63.55	109.529	108.6716	209999900	50749907	3833208	46916699	5581677	26.579427	109.016567	NA	NA	NA	NA	NA	SHORT_SERVER-129	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-13.bt9.trace.res	../traces/SHORT_SERVER-13.bt9.trace.gz	5	13.9	7.99	5.14	NA	209999900	3877075	308661	3568414	21605	0.102881	NA	NA	NA	NA	NA	NA	SHORT_SERVER-13	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-130.bt9.trace.res	../traces/SHORT_SERVER-130.bt9.trace.gz	78	111.4	117.77	99.457	92.9213	209999900	25154936	450486	24704450	2389644	11.379263	NA	NA	NA	NA	NA	NA	SHORT_SERVER-130	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-131.bt9.trace.res	../traces/SHORT_SERVER-131.bt9.trace.gz	58	86.1	83.67	82.809	79.8051	209999900	55489275	682012	54807263	4479159	21.329339	80.444333	NA	NA	NA	NA	NA	SHORT_SERVER-131	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-132.bt9.trace.res	../traces/SHORT_SERVER-132.bt9.trace.gz	132	121.7	71.19	70.285	70.4003	209999900	48604002	9590749	39013253	3383364	16.111265	69.454833	NA	NA	NA	NA	NA	SHORT_SERVER-132	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-133.bt9.trace.res	../traces/SHORT_SERVER-133.bt9.trace.gz	23	22.8	37.02	13.513	21.786	209999900	44724072	9217482	35506590	2595129	12.357763	55.888133	NA	NA	NA	NA	NA	SHORT_SERVER-133	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-134.bt9.trace.res	../traces/SHORT_SERVER-134.bt9.trace.gz	78	22.2	10.15	5.65	5.8792	209999900	50313372	6901134	43412238	279273	1.329872	5.591567	NA	NA	NA	NA	NA	SHORT_SERVER-134	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-135.bt9.trace.res	../traces/SHORT_SERVER-135.bt9.trace.gz	60	20.8	6.02	18.716	22.5126	209999900	44375701	8377793	35997908	908247	4.324988	20.086067	NA	NA	NA	NA	NA	SHORT_SERVER-135	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-136.bt9.trace.res	../traces/SHORT_SERVER-136.bt9.trace.gz	17	6.3	4.19	3.105	2.2599	209999900	49648511	6657671	42990840	200687	0.955653	3.1701	NA	NA	NA	NA	NA	SHORT_SERVER-136	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-137.bt9.trace.res	../traces/SHORT_SERVER-137.bt9.trace.gz	190	180.5	192.51	192.854	211.2554	209999900	37295952	5520020	31775932	7949421	37.854404	213.354533	NA	NA	NA	NA	NA	SHORT_SERVER-137	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-138.bt9.trace.res	../traces/SHORT_SERVER-138.bt9.trace.gz	32	8.8	8.07	6.768	13.4074	209999900	54704376	5496264	49208112	395940	1.885429	10.149433	NA	NA	NA	NA	NA	SHORT_SERVER-138	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-139.bt9.trace.res	../traces/SHORT_SERVER-139.bt9.trace.gz	103	121.6	86.44	26.549	12.8619	455262770	111389877	53874028	57515849	1171379	2.572973	10.613867	10.149783	10.4656	NA	NA	NA	SHORT_SERVER-139	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-14.bt9.trace.res	../traces/SHORT_SERVER-14.bt9.trace.gz	88	25.7	9.05	5.869	NA	209999900	3793270	313266	3480004	22629	0.107757	NA	NA	NA	NA	NA	NA	SHORT_SERVER-14	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-15.bt9.trace.res	../traces/SHORT_SERVER-15.bt9.trace.gz	138	35.7	19.22	8.528	NA	209999900	4172656	401060	3771596	24012	0.114343	NA	NA	NA	NA	NA	NA	SHORT_SERVER-15	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-16.bt9.trace.res	../traces/SHORT_SERVER-16.bt9.trace.gz	126	147	72.43	77.885	NA	69999900	9188780	494517	8694263	760560	10.865158	NA	NA	NA	NA	NA	NA	SHORT_SERVER-16	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-17.bt9.trace.res	../traces/SHORT_SERVER-17.bt9.trace.gz	33	26.9	48.74	46.008	44.5014	69999900	10162615	305984	9856631	451859	6.455138	NA	NA	NA	NA	NA	NA	SHORT_SERVER-17	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-18.bt9.trace.res	../traces/SHORT_SERVER-18.bt9.trace.gz	6	120	158.84	172.906	126.0027	69999900	11223877	1446241	9777636	1295694	18.509941	NA	NA	NA	NA	NA	NA	SHORT_SERVER-18	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-19.bt9.trace.res	../traces/SHORT_SERVER-19.bt9.trace.gz	18	21.6	44.49	39.367	37.3647	69999900	10142200	269935	9872265	378880	5.412579	NA	NA	NA	NA	NA	NA	SHORT_SERVER-19	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-2.bt9.trace.res	../traces/SHORT_SERVER-2.bt9.trace.gz	114	122.4	79.97	106.306	139.7225	449412053	78092054	29492675	48599379	11453450	25.485409	147.036667	145.7168	NA	NA	NA	NA	SHORT_SERVER-2	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-20.bt9.trace.res	../traces/SHORT_SERVER-20.bt9.trace.gz	98	35.3	43.07	43.142	NA	69999900	6871835	368010	6503825	452950	6.470724	NA	NA	NA	NA	NA	NA	SHORT_SERVER-20	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-21.bt9.trace.res	../traces/SHORT_SERVER-21.bt9.trace.gz	169	139.2	238.78	276.422	NA	69999900	6794381	652034	6142347	1868176	26.688267	NA	NA	NA	NA	NA	NA	SHORT_SERVER-21	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-22.bt9.trace.res	../traces/SHORT_SERVER-22.bt9.trace.gz	82	116.5	110.74	117.612	NA	69999900	4517065	301062	4216003	284815	4.068792	NA	NA	NA	NA	NA	NA	SHORT_SERVER-22	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-23.bt9.trace.res	../traces/SHORT_SERVER-23.bt9.trace.gz	10	16.8	8.35	4.971	NA	69999900	9592369	1388848	8203521	828248	11.832131	NA	NA	NA	NA	NA	NA	SHORT_SERVER-23	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-24.bt9.trace.res	../traces/SHORT_SERVER-24.bt9.trace.gz	185	90.9	71.05	72.92	NA	69999900	8069559	294990	7774569	466709	6.667281	NA	NA	NA	NA	NA	NA	SHORT_SERVER-24	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-25.bt9.trace.res	../traces/SHORT_SERVER-25.bt9.trace.gz	257	180.8	146.27	126.569	122.9255	69999900	12581329	2586441	9994888	1576613	22.523075	NA	NA	NA	NA	NA	NA	SHORT_SERVER-25	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-26.bt9.trace.res	../traces/SHORT_SERVER-26.bt9.trace.gz	140	50.1	52.32	65.74	63.4308	69999900	10203019	337597	9865422	643035	9.186227	NA	NA	NA	NA	NA	NA	SHORT_SERVER-26	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-27.bt9.trace.res	../traces/SHORT_SERVER-27.bt9.trace.gz	30	58	54.47	129.847	NA	69999900	9287087	710016	8577071	1098416	15.69168	NA	NA	NA	NA	NA	NA	SHORT_SERVER-27	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-28.bt9.trace.res	../traces/SHORT_SERVER-28.bt9.trace.gz	171	123.2	158.84	166.391	NA	69999900	8747086	2631256	6115830	1464768	20.925287	NA	NA	NA	NA	NA	NA	SHORT_SERVER-28	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-29.bt9.trace.res	../traces/SHORT_SERVER-29.bt9.trace.gz	108	54.2	39.68	49.208	43.8852	210000000	46474349	5147069	41327280	1913376	9.111314	42.1382	NA	NA	NA	NA	NA	SHORT_SERVER-29	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-3.bt9.trace.res	../traces/SHORT_SERVER-3.bt9.trace.gz	191	52.4	130.12	81.864	92.0398	1578129863	419762285	19648824	400113461	5777173	3.660772	85.3441	43.0241	38.24001	18.94205	NA	NA	SHORT_SERVER-3	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-30.bt9.trace.res	../traces/SHORT_SERVER-30.bt9.trace.gz	154	114.8	120.86	80.515	48.3554	210000000	46004948	9463794	36541154	3134553	14.926443	64.2531	NA	NA	NA	NA	NA	SHORT_SERVER-30	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-31.bt9.trace.res	../traces/SHORT_SERVER-31.bt9.trace.gz	175	73.7	74.29	75.205	86.4327	210000000	19863256	3564592	16298664	1699005	8.0905	NA	NA	NA	NA	NA	NA	SHORT_SERVER-31	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-32.bt9.trace.res	../traces/SHORT_SERVER-32.bt9.trace.gz	215	149.8	155.23	132.915	118.4126	69999900	14306156	1858158	12447998	1726513	24.664507	NA	NA	NA	NA	NA	NA	SHORT_SERVER-32	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-33.bt9.trace.res	../traces/SHORT_SERVER-33.bt9.trace.gz	160	76.9	122.76	94.872	116.6355	209999900	43955353	8026216	35929137	6299702	29.998595	127.5537	NA	NA	NA	NA	NA	SHORT_SERVER-33	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-34.bt9.trace.res	../traces/SHORT_SERVER-34.bt9.trace.gz	1	118.4	141.07	173.446	171.7771	209999900	39298769	6937801	32360968	6540509	31.145296	166.569367	NA	NA	NA	NA	NA	SHORT_SERVER-34	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-35.bt9.trace.res	../traces/SHORT_SERVER-35.bt9.trace.gz	19	14.6	76.8	134.828	133.2941	209999900	35774665	3672094	32102571	4895099	23.310006	136.3168	NA	NA	NA	NA	NA	SHORT_SERVER-35	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-36.bt9.trace.res	../traces/SHORT_SERVER-36.bt9.trace.gz	228	178	122.61	200.768	207.8565	69999900	16484087	1003421	15480666	3436358	49.090899	NA	NA	NA	NA	NA	NA	SHORT_SERVER-36	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-37.bt9.trace.res	../traces/SHORT_SERVER-37.bt9.trace.gz	124	79.1	78.71	78.08	77.5612	69999900	18387558	137752	18249806	1425740	20.367743	NA	NA	NA	NA	NA	NA	SHORT_SERVER-37	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-38.bt9.trace.res	../traces/SHORT_SERVER-38.bt9.trace.gz	175	153.1	33.86	85.555	93.6885	69999900	17270014	431248	16838766	1631783	23.311219	NA	NA	NA	NA	NA	NA	SHORT_SERVER-38	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-39.bt9.trace.res	../traces/SHORT_SERVER-39.bt9.trace.gz	86	15	49.61	44.961	32.9105	69999900	16651735	106940	16544795	524165	7.488082	NA	NA	NA	NA	NA	NA	SHORT_SERVER-39	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-4.bt9.trace.res	../traces/SHORT_SERVER-4.bt9.trace.gz	42	104.3	35.57	33.875	26.379	1978831966	378517087	86886271	291630816	10128216	5.11828	29.3697	29.521633	27.55737	27.994047	NA	NA	SHORT_SERVER-4	SHORT_SERVER	16	10	4	18
./hashedperceptron/tableCount16-logTableSize10-weightBit4-speed18/SHORT_SERVER-40.bt9.trace.res	../traces/SHORT_SERVER-40.bt9.trace.gz	95	64.5	49.84	65.56	69.5815	69999900	17775282	1159517	16615765	1274798	18.211426	NA	NA	NA	NA	NA	NA	SHORT_SERVER-40	SHORT_SERVER	16	10	4	18
